Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,FOSTERTOWN ETC MAGNET SCHOOL,Orange,Public School,441600010004,Newburgh Schools.org,1.0,,31.0,,Yes,30,1,Yes,Yes,Ongoing,"364 FOSTERTOWN RD, Health Office",NEWBURGH,NY,12550,03/28/2025,,,FOSTERTOWN ETC MAGNET SCHOOL,,291.0,585.0,0.49743589743589745,11.19,0.0017094017094017094,0.006837606837606838,0.15042735042735042,0.6051282051282051,0.19145299145299147,0.0,0.044444444444444446
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,GARDNERTOWN FUNDEMENTAL MAGNET SCHOOL,Orange,Public School,441600010005,Newburgh Schools.org,28.0,,28.0,,,28,0,Yes,,,"6 PLATTEKILL TPKE, Health Office",NEWBURGH,NY,12550,04/29/2024,,,GARDNERTOWN FUNDEMENTAL MAGNET SCHOOL,,303.0,599.0,0.5058430717863105,11.54,0.005008347245409015,0.03005008347245409,0.13856427378964942,0.6076794657762938,0.15525876460767946,0.001669449081803005,0.06176961602671119
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,GIDNEY AVE MEMORIAL TECH MAGNET SCH,Orange,Public School,441600010006,Newburgh Schools.org,43.0,,43.0,,Yes,42,1,Yes,Yes,Ongoing,"300 GIDNEY AVE, Health Office",NEWBURGH,NY,12550,04/29/2024,,,GIDNEY AVE MEMORIAL TECH MAGNET SCH,,524.0,802.0,0.6533665835411472,12.08,0.003740648379052369,0.007481296758104738,0.16832917705735662,0.7119700748129676,0.06733167082294264,0.0,0.04114713216957606
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,HERITAGE MIDDLE SCHOOL,Orange,Public School,441600010003,Newburgh Schools.org,31.0,,31.0,,Yes,30,1,Yes,Yes,Ongoing,"405 UNION AVE, Health Office",NEWBURGH,NY,12550,04/29/2024,,,HERITAGE MIDDLE SCHOOL,,453.0,856.0,0.5292056074766355,10.97,0.0011682242990654205,0.017523364485981307,0.19742990654205608,0.5922897196261683,0.13551401869158877,0.0035046728971962616,0.052570093457943924
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,HORIZON ON HUDSON MAGNET SCHOOL,Orange,Public School,441600010009,Newburgh Schools.org,25.0,,25.0,,Yes,25,0,Yes,,,"137 MONTGOMERY ST, Health Office",NEWBURGH,NY,12550,04/29/2024,,,HORIZON ON HUDSON MAGNET SCHOOL,,283.0,432.0,0.6550925925925926,10.09,0.0023148148148148147,0.006944444444444444,0.2916666666666667,0.5069444444444444,0.11805555555555555,0.0,0.07407407407407407
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,MEADOW HILL GLOBAL EXPLORATIONS MAGNET,Orange,Public School,441600010021,Newburgh Schools.org,41.0,,41.0,,Yes,39,2,Yes,Yes,Ongoing,124 MEADOW HILL RD,NEWBURGH,NY,12550,04/29/2024,,,MEADOW HILL GLOBAL EXPLORATIONS MAGNET,,575.0,981.0,0.5861365953109072,10.43,0.0010193679918450561,0.02854230377166157,0.1559633027522936,0.6411824668705403,0.12844036697247707,0.0020387359836901123,0.04281345565749235
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,NEW WINDSOR SCHOOL,Orange,Public School,441600010010,Newburgh Schools.org,26.0,,26.0,,Yes,26,0,Yes,,,"175 QUASSAICK AVE, Health Office",NEWBURGH,NY,12550,04/29/2024,,,NEW WINDSOR SCHOOL,,264.0,417.0,0.6330935251798561,10.97,0.002398081534772182,0.023980815347721823,0.16786570743405277,0.6235011990407674,0.1510791366906475,0.0,0.03117505995203837
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,NEWBURGH FREE ACADEMY - NORTH,Orange,Public School,441600010015,Newburgh Schools.org,33.0,,33.0,,Yes,30,3,Yes,Yes,Ongoing,"301 ROBINSON AVE, Health Office",NEWBURGH,NY,12550,04/29/2024,,,NEWBURGH FREE ACADEMY NORTH,,1957.0,3521.0,0.5558080090883272,13.26,0.0025560920193126954,0.0224368077250781,0.20391934109627946,0.5904572564612326,0.1437091735302471,0.0008520306731042318,0.03606929849474581
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,SOUTH MIDDLE SCHOOL,Orange,Public School,441600010016,Newburgh Schools.org,39.0,,39.0,,Yes,35,4,Yes,Yes,Ongoing,"33-63 MONUMENT ST, Health Office",NEWBURGH,NY,12550,04/29/2024,,,SOUTH MIDDLE SCHOOL,,496.0,845.0,0.58698224852071,9.81,0.001183431952662722,0.011834319526627219,0.18106508875739644,0.621301775147929,0.12781065088757396,0.0,0.05680473372781065
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,TEMPLE HILL SCHOOL,Orange,Public School,441600010020,Newburgh Schools.org,46.0,,46.0,,Yes,44,2,Yes,Yes,Ongoing,"525 UNION AVE, Health Office",NEWBURGH,NY,12550,04/29/2024,,,TEMPLE HILL SCHOOL,,669.0,974.0,0.686858316221766,11.36,0.007186858316221766,0.022587268993839837,0.21560574948665298,0.6303901437371663,0.08521560574948665,0.0,0.039014373716632446
2023-2025,NEWBURGH ENLARGED CITY SCHOOL DISTRICT,VAILS GATE HIGH TECH MAGNET SCHOOL,Orange,Public School,441600010012,Newburgh Schools.org,37.0,,37.0,,Yes,37,0,Yes,,,"400 OLD FORGE HILL RD, Health Office",NEW WINDSOR,NY,12553,04/29/2024,,,VAILS GATE HIGH TECH MAGNET SCHOOL,,327.0,482.0,0.6784232365145229,9.84,0.002074688796680498,0.008298755186721992,0.19294605809128632,0.6410788381742739,0.11203319502074689,0.0,0.043568464730290454
2023-2025,NEWCOMB CENTRAL SCHOOL,NEWCOMB CENTRAL SCHOOL,Essex,Public School,151001040001,https://www.newcombcsd.org/cms/One.aspx?portalId=23799171&pageId=207133334,16.0,0.0,16.0,0.0,No,12,4,Yes,Yes,Ongoing,5535 RT 28N,NEWCOMB,NY,12852,01/22/2025,,,NEWCOMB CENTRAL SCHOOL,,14.0,49.0,0.2857142857142857,2.79,0.0,0.02040816326530612,0.0,0.0,0.9795918367346939,0.0,0.0
2023-2025,NIAGARA WHEATFIELD CENT SCH,COLONIAL VILLAGE ELEM SCHOOL,Niagara,Public School,400701060004,www.nwcsd.org,95.0,0.0,95.0,0.0,Yes,87,8,Yes,Yes,Ongoing,1456 SAUNDERS STLMNT,NIAGARA FALLS,NY,14305,02/10/2025,,,COLONIAL VILLAGE  SCHOOL,,182.0,390.0,0.4666666666666667,9.11,0.020512820512820513,0.002564102564102564,0.028205128205128206,0.04358974358974359,0.8128205128205128,0.0,0.09230769230769231
2023-2025,NIAGARA WHEATFIELD CENT SCH,EDWARD TOWN J H S,Niagara,Public School,400701060009,www.nwcsd.org,69.0,0.0,69.0,0.0,Yes,66,3,Yes,Yes,Ongoing,2292 SAUNDERS STLMNT,SANBORN,NY,14132,02/10/2025,,,EDWARD TOWN S,,275.0,718.0,0.383008356545961,11.53,0.055710306406685235,0.026462395543175487,0.025069637883008356,0.0403899721448468,0.7813370473537604,0.0,0.07103064066852367
2023-2025,NIAGARA WHEATFIELD CENT SCH,ERRICK ROAD ELEM SCHOOL,Niagara,Public School,400701060005,www.nwcsd.org,152.0,0.0,152.0,0.0,,143,9,Yes,Yes,Ongoing,6839 ERRICK RD,N TONAWANDA,NY,14120,02/10/2025,,,ERRICK ROAD  SCHOOL,,112.0,495.0,0.22626262626262628,11.93,0.012121212121212121,0.01616161616161616,0.010101010101010102,0.01818181818181818,0.8727272727272727,0.00202020202020202,0.06868686868686869
2023-2025,NIAGARA WHEATFIELD CENT SCH,NIAGARA WHEATFIELD S H S,Niagara,Public School,400701060010,www.nwcsd.org,99.0,0.0,99.0,0.0,Yes,94,5,Yes,Yes,Ongoing,2292 SAUNDERS STLMNT,SANBORN,NY,14132,02/10/2025,,,NIAGARA WHEATFIELD S,,546.0,1058.0,0.5160680529300568,12.87,0.05860113421550094,0.024574669187145556,0.03497164461247637,0.0444234404536862,0.7693761814744802,0.000945179584120983,0.0671077504725898
2023-2025,NIAGARA WHEATFIELD CENT SCH,TUSCARORA ELEM SCHOOL,Niagara,Public School,400701060003,www.nwcsd.org,34.0,0.0,34.0,0.0,Yes,11,23,Yes,Yes,Ongoing,2015 MOUNT HOPE RD,LEWISTON,NY,14092,02/10/2025,,,TUSCARORA  SCHOOL,,52.0,78.0,0.6666666666666666,4.02,0.7948717948717948,0.0,0.0,0.02564102564102564,0.0,0.0,0.1794871794871795
2023-2025,NIAGARA WHEATFIELD CENT SCH,WEST ST ES,Niagara,Public School,400701060002,www.nwcsd.org,118.0,0.0,118.0,0.0,Yes,114,4,Yes,Yes,Ongoing,5700 WEST ST,SANBORN,NY,14132,02/10/2025,,,WEST ST,,124.0,400.0,0.31,11.53,0.0275,0.025,0.0225,0.0625,0.785,0.0,0.0775
2023-2025,NISKAYUNA CENTRAL SCHOOL,BIRCHWOOD ELEMENTARY SCHOOL,Schenectady,Public School,530301060001,https://www.niskayunaschools.org/?s=water%2C+lead,49.0,0.0,49.0,,,41,8,Yes,Yes,Ongoing,897 BIRCHWOOD LN,NISKAYUNA,NY,12309,02/03/2025,,,BIRCHWOOD ELEMENTARY SCHOOL,,65.0,388.0,0.16752577319587628,11.14,0.002577319587628866,0.20103092783505155,0.04381443298969072,0.07216494845360824,0.6262886597938144,0.0,0.05412371134020619
2023-2025,NISKAYUNA CENTRAL SCHOOL,CRAIG SCHOOL,Schenectady,Public School,530301060002,https://www.niskayunaschools.org/?s=water%2C+lead,45.0,0.0,45.0,,,47,2,Yes,Yes,Ongoing,2566 BALLTOWN RD,SCHENECTADY,NY,12309,02/03/2025,,,CRAIG SCHOOL,,83.0,403.0,0.20595533498759305,12.74,0.0024813895781637717,0.1935483870967742,0.062034739454094295,0.06451612903225806,0.5880893300248139,0.0,0.08933002481389578
2023-2025,NISKAYUNA CENTRAL SCHOOL,GLENCLIFF SCHOOL,Schenectady,Public School,530301060003,https://www.niskayunaschools.org/?s=water%2C+lead,56.0,0.0,56.0,,,52,4,Yes,Yes,Ongoing,RIVERVIEW RD,REXFORD,NY,12148,02/03/2025,,,GLENCLIFF SCHOOL,,,,,,,,,,,,
2023-2025,NISKAYUNA CENTRAL SCHOOL,HILLSIDE SCHOOL,Schenectady,Public School,530301060004,https://www.niskayunaschools.org/?s=water%2C+lead,64.0,0.0,64.0,,,58,6,Yes,Yes,Ongoing,CORNELIUS AVE,SCHENECTADY,NY,12309,02/03/2025,,,HILLSIDE SCHOOL,,90.0,381.0,0.23622047244094488,10.31,0.005249343832020997,0.11811023622047244,0.06561679790026247,0.06299212598425197,0.6587926509186351,0.0,0.08923884514435695
2023-2025,NISKAYUNA CENTRAL SCHOOL,IROQUOIS MIDDLE SCHOOL,Schenectady,Public School,530301060008,https://www.niskayunaschools.org/?s=water%2C+lead,23.0,0.0,23.0,,,21,2,Yes,Yes,Ongoing,ROSENDALE RD,SCHENECTADY,NY,12309,02/03/2025,,,IROQUOIS MIDDLE SCHOOL,,111.0,613.0,0.18107667210440456,11.79,0.0032626427406199023,0.1859706362153344,0.04404567699836868,0.06035889070146819,0.634584013050571,0.0,0.0701468189233279
2023-2025,NISKAYUNA CENTRAL SCHOOL,NISKAYUNA S H S,Schenectady,Public School,530301060007,https://www.niskayunaschools.org/?s=water%2C+lead,63.0,0.0,63.0,,,62,1,Yes,Yes,Ongoing,1626 BALLTOWN RD,SCHENECTADY,NY,12309,02/03/2025,,,NISKAYUNA S,,279.0,1363.0,0.20469552457813647,13.41,0.0007336757153338225,0.18855465884079237,0.05796038151137197,0.0748349229640499,0.6280264123257521,0.0007336757153338225,0.04548789435069699
2023-2025,NISKAYUNA CENTRAL SCHOOL,ROSENDALE SCHOOL - SCHENECTADY,Schenectady,Public School,530301060005,https://www.niskayunaschools.org/?s=water%2C+lead,49.0,0.0,49.0,,,48,1,Yes,Yes,Ongoing,2436 ROSENDALE RD,SCHENECTADY,NY,12309,02/03/2025,,,ROSENDALE SCHOOL SCHENECTADY,,53.0,374.0,0.14171122994652408,11.02,0.0,0.1497326203208556,0.040106951871657755,0.06417112299465241,0.6737967914438503,0.0,0.06951871657754011
2023-2025,NISKAYUNA CENTRAL SCHOOL,VAN ANTWERP MIDDLE SCHOOL,Schenectady,Public School,530301060006,https://www.niskayunaschools.org/?s=water%2C+lead,24.0,0.0,24.0,,,23,1,Yes,Yes,Ongoing,STORY AVE,SCHENECTADY,NY,12309,02/03/2025,,,VAN ANTWERP MIDDLE SCHOOL,,99.0,421.0,0.23515439429928742,9.73,0.007125890736342043,0.15914489311163896,0.07363420427553444,0.07363420427553444,0.6152019002375297,0.0023752969121140144,0.0665083135391924
2023-2025,NORTH BABYLON UNION FREE SCHOOL,BELMONT ELEMENTARY SCHOOL,Suffolk,Public School,580103030001,https://www.northbabylonschools.net,45.0,0.0,45.0,0.0,Yes,43,2,Yes,Yes,Complete,108 BARNUM ST,NORTH BABYLON,NY,11704,06/03/2024,,,BELMONT ELEMENTARY SCHOOL,,212.0,372.0,0.5698924731182796,10.68,0.0,0.056451612903225805,0.1881720430107527,0.4327956989247312,0.25,0.005376344086021506,0.06720430107526881
2023-2025,NORTH BABYLON UNION FREE SCHOOL,MARION G. VEDDER ELEMENTARY SCHOOL,Suffolk,Public School,580103030009,https://www.northbabylonschools.net,23.0,0.0,23.0,0.0,Yes,23,0,Yes,,,794 DEER PARK AVE,NORTH BABYLON,NY,11703,06/03/2024,,,MARION G VEDDER ELEMENTARY SCHOOL,,181.0,409.0,0.44254278728606355,12.69,0.009779951100244499,0.08801955990220049,0.17359413202933985,0.3765281173594132,0.29584352078239606,0.0024449877750611247,0.05378973105134474
2023-2025,NORTH BABYLON UNION FREE SCHOOL,NORTH BABYLON HIGH SCHOOL,Suffolk,Public School,580103030008,https://www.northbabylonschools.net,66.0,0.0,66.0,0.0,Yes,62,4,Yes,Yes,Ongoing,PHELPS LN,NO BABYLON,NY,11703,11/15/2024,,,NORTH BABYLON HIGH SCHOOL,,755.0,1558.0,0.48459563543003853,13.27,0.007702182284980745,0.06097560975609756,0.2490372272143774,0.3427471116816431,0.3048780487804878,0.0006418485237483953,0.03401797175866496
2023-2025,NORTH BABYLON UNION FREE SCHOOL,PARLIAMENT PLACE ELEMENTARY,Suffolk,Public School,580103030003,https://www.northbabylonschools.net,41.0,0.0,41.0,0.0,Yes,41,1,Yes,Yes,Complete,80 PARLIAMENT PLACE,NORTH BABYLON,NY,11703,06/03/2024,,,PARLIAMENT PLACE ELEMENTARY,,230.0,445.0,0.5168539325842697,10.05,0.0,0.07640449438202247,0.24269662921348314,0.501123595505618,0.1393258426966292,0.0,0.04044943820224719
2023-2025,NORTH BABYLON UNION FREE SCHOOL,ROBERT MOSES MIDDLE SCH,Suffolk,Public School,580103030002,https://www.northbabylonschools.net,45.0,11.0,34.0,0.0,Yes,45,0,Yes,Yes,Ongoing,PHELPS LN,NO BABYLON,NY,11703,11/15/2024,,,ROBERT MOSES MIDDLE SCH,,535.0,1009.0,0.5302279484638256,11.11,0.004955401387512388,0.057482656095143705,0.2626362735381566,0.36372646184340934,0.2666005946481665,0.002973240832507433,0.04162537165510406
2023-2025,NORTH BABYLON UNION FREE SCHOOL,WILLIAM E DELUCA ELEMENTARY SCHOOL,Suffolk,Public School,580103030010,https://www.northbabylonschools.net,46.0,0.0,46.0,0.0,No,40,6,Yes,Yes,Ongoing,223 PHELPS LN,NO BABYLON,NY,11703,06/03/2024,,,WILLIAM DELUCA ELEMENTARY SCHOOL,,236.0,445.0,0.5303370786516854,10.17,0.006741573033707865,0.07191011235955057,0.23820224719101124,0.42921348314606744,0.23820224719101124,0.0,0.015730337078651686
2023-2025,NORTH BABYLON UNION FREE SCHOOL,WOODS RD ELEMENTARY SCHOOL,Suffolk,Public School,580103030006,https://www.northbabylonschools.net,36.0,0.0,36.0,0.0,Yes,36,0,Yes,Yes,Complete,WOODS RD,NO BABYLON,NY,11703,06/03/2024,,,WOODS RD ELEMENTARY SCHOOL,,152.0,334.0,0.4550898203592814,10.07,0.0,0.0718562874251497,0.2275449101796407,0.3562874251497006,0.2904191616766467,0.0,0.05389221556886228
2023-2025,NORTH BELLMORE U F S,(LEAD ONLY) JACOB GUNTHER ELEMENTARY,Nassau,Public School,280204020001,https://www.northbellmoreschools.org/district/facilities,6.0,0.0,7.0,0.0,Yes,5,1,Yes,Yes,Ongoing,2600 REGENT PLACE,N. BELLMORE,NY,11710,08/08/2024,,,JACOB GUNTHER ELEMENTARY,,47.0,437.0,0.10755148741418764,11.0,0.0,0.35926773455377575,0.0,0.06407322654462243,0.5469107551487414,0.0,0.029748283752860413
2023-2025,NORTH BELLMORE U F S,JOHN G DINKELMEYER SCHOOL,Nassau,Public School,280204020006,https://www.northbellmoreschools.org/district/facilities,7.0,0.0,8.0,0.0,Yes,7,0,Yes,Yes,Complete,2100 WALTOFFER AVE,NORTH BELLMORE,NY,11710,08/08/2024,,,JOHN DINKELMEYER SCHOOL,,58.0,427.0,0.1358313817330211,13.19,0.0,0.1686182669789227,0.03981264637002342,0.18969555035128804,0.585480093676815,0.0,0.01639344262295082
2023-2025,NORTH BELLMORE U F S,MARTIN AVE ELEMENTARY SCHOOL,Nassau,Public School,280204020007,https://www.northbellmoreschools.org/district/facilities,12.0,0.0,13.0,0.0,Yes,12,0,Yes,Yes,Complete,2616 MARTIN AVE,BELLMORE,NY,11710,08/08/2024,,,MARTIN AVE ELEMENTARY SCHOOL,,58.0,324.0,0.17901234567901234,11.63,0.0,0.09567901234567901,0.024691358024691357,0.22530864197530864,0.6080246913580247,0.0,0.046296296296296294
2023-2025,NORTH BELLMORE U F S,NEWBRIDGE ROAD SCHOOL,Nassau,Public School,280204020003,https://www.northbellmoreschools.org/district/facilities,12.0,0.0,12.0,0.0,Yes,12,0,Yes,,,NEWBRIDGE RD,NORTH BELLMORE,NY,11710,07/23/2024,,,NEWBRIDGE ROAD SCHOOL,,65.0,325.0,0.2,11.85,0.003076923076923077,0.09230769230769231,0.024615384615384615,0.27384615384615385,0.5846153846153846,0.0,0.021538461538461538
2023-2025,NORTH BELLMORE U F S,PARK AVENUE SCHOOL,Nassau,Public School,280204020004,https://www.northbellmoreschools.org/district/facilities,8.0,0.0,8.0,0.0,Yes,8,0,Yes,,,1599 PARK AVENUE,NORTH MERRICK,NY,11566,07/23/2024,,,PARK AVENUE SCHOOL,,56.0,327.0,0.1712538226299694,12.57,0.0030581039755351682,0.11009174311926606,0.05198776758409786,0.13761467889908258,0.6880733944954128,0.0030581039755351682,0.0061162079510703364
2023-2025,NORTH BELLMORE U F S,SAW MILL ROAD SCHOOL,Nassau,Public School,280204020005,https://www.northbellmoreschools.org/district/facilities,12.0,0.0,12.0,0.0,Yes,12,0,Yes,,,SAW MILL RD,NORTH BELLMORE,NY,11710,07/23/2024,,,SAW MILL ROAD SCHOOL,,110.0,691.0,0.15918958031837915,13.88,0.0,0.1316931982633864,0.04775687409551375,0.18523878437047755,0.6092619392185239,0.0,0.02604920405209841
2023-2025,NORTH COLONIE CENTRAL SCHOOL DISTRICT,BLUE CREEK SCHOOL,Albany,Public School,010623060002,https://www.northcolonie.org/,96.0,0.0,96.0,0.0,Yes,96,0,Yes,Yes,Ongoing,100 CLINTON RD,LATHAM,NY,12110,12/12/2024,,,BLUE CREEK SCHOOL,,152.0,439.0,0.3462414578587699,11.55,0.002277904328018223,0.214123006833713,0.08656036446469248,0.0774487471526196,0.5466970387243736,0.0,0.07289293849658314
2023-2025,NORTH COLONIE CENTRAL SCHOOL DISTRICT,BOGHT HILLS SCHOOL,Albany,Public School,010623060003,https://www.northcolonie.org/,112.0,0.0,112.0,0.0,No,110,2,Yes,Yes,Ongoing,38 DUNSBACH FERRY RD,COHOES,NY,12047,10/25/2024,,,BOGHT HILLS SCHOOL,,119.0,547.0,0.21755027422303475,12.78,0.005484460694698354,0.3382084095063985,0.06581352833638025,0.056672760511883,0.4826325411334552,0.0,0.051188299817184646
2023-2025,NORTH COLONIE CENTRAL SCHOOL DISTRICT,FORTS FERRY SCHOOL,Albany,Public School,010623060004,ncolonie.org,98.0,0.0,98.0,0.0,Yes,77,21,Yes,Yes,Complete,95 FORTS FERRY RD,LATHAM,NY,12110,05/29/2024,,,FORTS FERRY SCHOOL,,163.0,439.0,0.3712984054669704,10.93,0.002277904328018223,0.2164009111617312,0.0683371298405467,0.12072892938496584,0.5330296127562643,0.004555808656036446,0.05466970387243736
2023-2025,NORTH COLONIE CENTRAL SCHOOL DISTRICT,LATHAM RIDGE SCHOOL,Albany,Public School,010623060006,https://www.northcolonie.org/,97.0,97.0,0.0,0.0,Yes,91,6,Yes,Yes,Complete,6 MERCER AVE,LATHAM,NY,12110,05/29/2024,,,LATHAM RIDGE SCHOOL,,111.0,451.0,0.24611973392461198,12.52,0.0022172949002217295,0.19955654101995565,0.050997782705099776,0.04434589800443459,0.6363636363636364,0.0,0.06430155210643015
2023-2025,NORTH COLONIE CENTRAL SCHOOL DISTRICT,LOUDONVILLE SCHOOL,Albany,Public School,010623060007,https://www.northcolonie.org/,72.0,72.0,0.0,0.0,Yes,62,10,Yes,Yes,Complete,349 OSBORNE RD,LOUDONVILLE,NY,12211,05/28/2024,,,LOUDONVILLE SCHOOL,,52.0,286.0,0.18181818181818182,12.76,0.0034965034965034965,0.1258741258741259,0.013986013986013986,0.11888111888111888,0.6468531468531469,0.0,0.08741258741258741
2023-2025,NORTH COLONIE CENTRAL SCHOOL DISTRICT,SHAKER HS,Albany,Public School,010623060010,https://www.northcolonie.org/,372.0,0.0,0.0,372.0,Yes,269,100,Yes,Yes,Ongoing,445 WATERVLIET SHAKER RD,LATHAM,NY,12110,07/21/2025,,,SHAKER,,602.0,2075.0,0.29012048192771084,12.47,0.005301204819277108,0.22650602409638554,0.09445783132530121,0.07373493975903614,0.5412048192771084,0.00048192771084337347,0.055903614457831326
