Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,PITTSFORD CENTRAL SCHOOL,CALKINS ROAD MIDDLE SCHOOL,Monroe,Public School,261401060011,pittsfordschools.org,91.0,0.0,0.0,91.0,No,87,4,Yes,Yes,Ongoing,1899 CALKINS RD,PITTSFORD,NY,14534,07/30/2025,,,CALKINS ROAD MIDDLE SCHOOL,,,,,9.48,,,,,,,
2023-2025,PITTSFORD CENTRAL SCHOOL,JEFFERSON ROAD SCHOOL,Monroe,Public School,261401060002,pittsfordschools.org,44.0,0.0,0.0,44.0,No,41,3,Yes,Yes,Ongoing,15 SCHOOL LN,PITTSFORD,NY,14534,07/30/2025,,,JEFFERSON ROAD SCHOOL,,,,,15.35,,,,,,,
2023-2025,PITTSFORD CENTRAL SCHOOL,MENDON CENTER ELEMENTARY SCHOOL,Monroe,Public School,261401060005,pittsfordschools.org,21.0,0.0,0.0,21.0,Yes,21,0,Yes,,Ongoing,110 MENDON CENTER ROAD,PITTSFORD,NY,14534,07/30/2025,,,MENDON CENTER ELEMENTARY SCHOOL,,,,,15.95,,,,,,,
2023-2025,PITTSFORD CENTRAL SCHOOL,PARK ROAD SCHOOL,Monroe,Public School,261401060004,pittsfordschools.org,41.0,0.0,0.0,41.0,No,24,17,Yes,Yes,Ongoing,PARK RD,PITTSFORD,NY,14534,07/30/2025,,,PARK ROAD SCHOOL,,,,,15.17,,,,,,,
2023-2025,PITTSFORD CENTRAL SCHOOL,PITTSFORD MENDON H S,Monroe,Public School,261401060010,pittsfordschools.org,28.0,0.0,0.0,28.0,No,24,4,Yes,Yes,Ongoing,MENDON RD,PITTSFORD,NY,14534,07/30/2025,,,PITTSFORD MENDON S,,,,,11.45,,,,,,,
2023-2025,PITTSFORD CENTRAL SCHOOL,PITTSFORD S H S,Monroe,Public School,261401060006,pittsfordschools.org,28.0,0.0,0.0,28.0,No,25,3,Yes,Yes,Ongoing,55 SUTHERLAND ST,PITTSFORD,NY,14534,07/30/2025,,,PITTSFORD S,,,,,10.64,,,,,,,
2023-2025,PITTSFORD CENTRAL SCHOOL,THORNELL ROAD SCHOOL,Monroe,Public School,261401060009,pittsfordschools.org,37.0,0.0,0.0,37.0,No,24,13,Yes,Yes,Ongoing,431 THORNELL RD,PITTSFORD,NY,14534,07/30/2025,,,THORNELL ROAD SCHOOL,,,,,13.44,,,,,,,
2023-2025,PLAINEDGE UFSD,CHARLES E SCHWARTING SCHOOL,Nassau,Public School,280518030006,https://www.plainedgeschools.org/,19.0,0.0,21.0,0.0,Yes,19,0,Yes,Yes,Ongoing,JERUSALEM + FLOWER,MASSAPEQUA,NY,11758,10/29/2024,,,CHARLES SCHWARTING SCHOOL,,31.0,495.0,0.06262626262626263,12.68,0.0,0.00808080808080808,0.010101010101010102,0.1393939393939394,0.8161616161616162,0.0,0.026262626262626262
2023-2025,PLAINEDGE UFSD,EASTPLAIN SCHOOL,Nassau,Public School,280518030002,https://www.plainedgeschools.org/,12.0,0.0,12.0,0.0,Yes,12,0,Yes,,,NO. DELAWARE AVE,NO MASSAPEQUA,NY,11758,07/19/2024,,,EASTPLAIN SCHOOL,,29.0,440.0,0.0659090909090909,16.98,0.0022727272727272726,0.029545454545454545,0.00909090909090909,0.125,0.8045454545454546,0.0,0.029545454545454545
2023-2025,PLAINEDGE UFSD,JOHN H WEST SCHOOL,Nassau,Public School,280518030003,https://www.plainedgeschools.org/,19.0,0.0,19.0,0.0,Yes,19,0,Yes,Yes,Ongoing,STEWART + BOUNDARY,BETHPAGE,NY,11714,10/29/2024,,,JOHN WEST SCHOOL,,80.0,505.0,0.15841584158415842,12.15,0.0,0.1603960396039604,0.01782178217821782,0.20396039603960395,0.5742574257425742,0.0,0.04356435643564356
2023-2025,PLAINEDGE UFSD,PLAINEDGE MIDDLE SCHOOL,Nassau,Public School,280518030001,https://www.plainedgeschools.org/,55.0,0.0,58.0,0.0,Yes,55,0,Yes,Yes,Ongoing,200 STEWART AVE,BETHPAGE,NY,11714,10/29/2024,,,PLAINEDGE MIDDLE SCHOOL,,80.0,654.0,0.12232415902140673,11.21,0.0,0.08103975535168195,0.012232415902140673,0.09327217125382263,0.8012232415902141,0.0,0.012232415902140673
2023-2025,PLAINEDGE UFSD,PLAINEDGE S H S,Nassau,Public School,280518030009,https://www.plainedgeschools.org/,48.0,0.0,49.0,0.0,Yes,48,0,Yes,Yes,Ongoing,WYNGATE + PEONY DR,MASSAPEQUA,NY,11758,10/29/2024,,,PLAINEDGE S,,80.0,654.0,0.12232415902140673,11.21,0.0,0.08103975535168195,0.012232415902140673,0.09327217125382263,0.8012232415902141,0.0,0.012232415902140673
2023-2025,PLEASANTVILLE U F S,BEDFORD ROAD SCHOOL,Westchester,Public School,660809030002,www.easinc.com,76.0,76.0,,,Yes,76,0,Yes,,,289 BEDFORD RD,PLEASANTVILLE,NY,10570,04/27/2023,,,BEDFORD ROAD SCHOOL,,64.0,573.0,0.11169284467713787,12.37,0.0,0.04537521815008726,0.012216404886561954,0.23036649214659685,0.6614310645724258,0.0,0.0506108202443281
2023-2025,PLEASANTVILLE U F S,PLEASANTVILLE H S,Westchester,Public School,660809030003,www.easinc.com,78.0,78.0,,,Yes,75,3,Yes,Yes,Complete,ROMER AVE,PLEASANTVILLE,NY,10570,04/27/2023,,,PLEASANTVILLE S,,,,,9.44,,,,,,,
2023-2025,PLEASANTVILLE U F S,PLEASANTVILLE MIDDLE SCHOOL,Westchester,Public School,660809030004,www.easinc.com,38.0,38.0,,,Yes,38,0,Yes,,,ROMER AVE,PLEASANTVILLE,NY,10570,04/27/2023,,,PLEASANTVILLE MIDDLE SCHOOL,,77.0,482.0,0.15975103734439833,9.56,0.002074688796680498,0.05186721991701245,0.01867219917012448,0.17219917012448133,0.6929460580912863,0.0,0.058091286307053944
2023-2025,POLAND CENTRAL SCHOOL,POLAND ES/JSHS (AND ES FOR LEAD REPORTING),Herkimer,Public School,211103040001,https://www.polandcs.org/our-district/district-plans-notices,114.0,0.0,85.0,29.0,No,109,5,Yes,Yes,Ongoing,74 COLD BROOK ST,POLAND,NY,13431,07/29/2025,,,POLAND /JSHS,,124.0,253.0,0.4901185770750988,9.82,0.0,0.0,0.007905138339920948,0.019762845849802372,0.9486166007905138,0.0,0.023715415019762844
2023-2025,PORT CHESTER-RYE U F S,JOHN F KENNEDY SCHOOL,Westchester,Public School,661904030003,https://www.portchesterschools.org/district/legal,23.0,23.0,0.0,0.0,Yes,23,0,Yes,,Complete,40 OLIVIA ST,PORT CHESTER,NY,10573,02/25/2025,,,JOHN KENNEDY SCHOOL,,655.0,734.0,0.8923705722070845,15.75,0.004087193460490463,0.0013623978201634877,0.02997275204359673,0.9291553133514986,0.0326975476839237,0.0,0.0027247956403269754
2023-2025,PORT CHESTER-RYE U F S,KING STREET SCHOOL,Westchester,Public School,661904030004,https://www.portchesterschools.org/district/legal,16.0,16.0,0.0,0.0,Yes,16,0,Yes,Yes,Complete,KING ST,PORT CHESTER,NY,10573,02/25/2025,,,KING STREET SCHOOL,,246.0,399.0,0.6165413533834586,15.96,0.005012531328320802,0.015037593984962405,0.020050125313283207,0.7493734335839599,0.19298245614035087,0.0,0.017543859649122806
2023-2025,PORT CHESTER-RYE U F S,PARK AVENUE SCHOOL,Westchester,Public School,661904030005,https://www.portchesterschools.org/district/legal,21.0,21.0,0.0,0.0,Yes,21,0,Yes,Yes,Complete,PARK AVE,PORT CHESTER,NY,10573,02/25/2025,,,PARK AVENUE SCHOOL,,323.0,450.0,0.7177777777777777,15.3,0.0,0.008888888888888889,0.011111111111111112,0.8177777777777778,0.14444444444444443,0.0,0.017777777777777778
2023-2025,PORT CHESTER-RYE U F S,PORT CHESTER MIDDLE SCHOOL,Westchester,Public School,661904030010,https://www.portchesterschools.org/district/legal,37.0,37.0,0.0,0.0,Yes,37,0,Yes,Yes,Complete,BOWMAN AVE,PORT CHESTER,NY,10573,02/25/2025,,,PORT CHESTER MIDDLE SCHOOL,,733.0,926.0,0.7915766738660908,10.07,0.0032397408207343412,0.01079913606911447,0.02591792656587473,0.8650107991360692,0.08747300215982722,0.0,0.00755939524838013
2023-2025,PORT CHESTER-RYE U F S,PORT CHESTER S H S,Westchester,Public School,661904030008,https://www.portchesterschools.org/district/legal,64.0,64.0,0.0,0.0,Yes,64,0,Yes,Yes,Complete,TAMARACK RD,PORT CHESTER,NY,10573,02/25/2025,,,PORT CHESTER S,,733.0,926.0,0.7915766738660908,10.07,0.0032397408207343412,0.01079913606911447,0.02591792656587473,0.8650107991360692,0.08747300215982722,0.0,0.00755939524838013
2023-2025,PORT CHESTER-RYE U F S,THOMAS A EDISON SCHOOL,Westchester,Public School,661904030006,https://www.portchesterschools.org/district/legal,18.0,18.0,0.0,0.0,Yes,18,0,Yes,,Complete,RECTORY ST,PORT CHESTER,NY,10573,02/25/2025,,,THOMAS EDISON SCHOOL,,310.0,374.0,0.8288770053475936,15.58,0.0,0.0053475935828877,0.026737967914438502,0.8903743315508021,0.0748663101604278,0.0,0.00267379679144385
2023-2025,PORT JEFFERSON UNION FREE SCHOOL,E L VANDERMEULEN H S,Suffolk,Public School,580206020003,https://portjeffschools.org/departments/facilities_and_operations,27.0,3.0,15.0,,Yes,18,0,Yes,Yes,Complete,OLD POST RD,PORT JEFFERSON,NY,11777,06/24/2024,,,E VANDERMEULEN S,,34.0,328.0,0.10365853658536585,8.72,0.0,0.07317073170731707,0.03048780487804878,0.0975609756097561,0.7621951219512195,0.003048780487804878,0.03353658536585366
2023-2025,PORT JEFFERSON UNION FREE SCHOOL,EDNA LOUISE SPEAR ELEMENTARY,Suffolk,Public School,580206020004,https://portjeffschools.org/departments/facilities_and_operations,92.0,2.0,52.0,,Yes,53,1,Yes,Yes,Ongoing,500 SCRAGGY HILL RD,PORT JEFFERSON,NY,11777,06/24/2024,,,EDNA LOUISE SPEAR ELEMENTARY,,55.0,360.0,0.1527777777777778,10.4,0.0,0.06388888888888888,0.013888888888888888,0.16944444444444445,0.7277777777777777,0.0,0.025
2023-2025,PORT JEFFERSON UNION FREE SCHOOL,PORT JEFFERSON MS,Suffolk,Public School,580206020002,https://portjeffschools.org/departments/facilities_and_operations,12.0,0.0,10.0,,Yes,10,0,Yes,,Complete,320 OLD POST RD,PORT JEFFERSON,NY,11777,06/24/2024,,,PORT JEFFERSON,,55.0,360.0,0.1527777777777778,10.4,0.0,0.06388888888888888,0.013888888888888888,0.16944444444444445,0.7277777777777777,0.0,0.025
2023-2025,PORT JERVIS CITY SCHOOLS,EAST MAIN ELEMENTARY SCHOOL,Orange,Public School,441800050005,https://campussuite-storage.s3.amazonaws.com/prod/1558562/da7ff762-7a28-11e8-98e1-0ac498f040b0/2844092/97250d84-6ee3-11ef-ac2a-02e29557f51b/file/EME%20Results%208-20-2024.pdf,45.0,0.0,45.0,0.0,Yes,42,0,Yes,,,118 E MAIN ST,PORT JERVIS,NY,12771,01/07/2025,,,EAST MAIN ELEMENTARY SCHOOL,,213.0,536.0,0.39738805970149255,15.31,0.0,0.011194029850746268,0.061567164179104475,0.1921641791044776,0.7182835820895522,0.0037313432835820895,0.013059701492537313
2023-2025,PORT JERVIS CITY SCHOOLS,N A HAMILTON BICENTENIAL SCH,Orange,Public School,441800050002,https://campussuite-storage.s3.amazonaws.com/prod/1558562/da7ff762-7a28-11e8-98e1-0ac498f040b0/2898521/c4587274-cc4d-11ef-8f41-0e302a74878f/file/HBE%20Results%201-6-2025.pdf,21.0,0.0,21.0,0.0,Yes,21,0,Yes,,,929 RT 209,CUDDEBACKVILLE,NY,12729,01/07/2025,,,N HAMILTON BICENTENIAL SCH,,235.0,457.0,0.5142231947483589,10.26,0.00437636761487965,0.002188183807439825,0.045951859956236324,0.14442013129102846,0.7155361050328227,0.0,0.087527352297593
2023-2025,PORT WASHINGTON U F S,CARRIE PALMER WEBER J H S,Nassau,Public School,280404030008,https://www.portnet.org/,61.0,0.0,0.0,61.0,Yes,59,2,Yes,Yes,Ongoing,PORT WASHINGTON BLVD,PT WASHINGTON,NY,11050,07/22/2025,,,CARRIE PALMER WEBER S,,210.0,1218.0,0.1724137931034483,10.89,0.0,0.1174055829228243,0.011494252873563218,0.21182266009852216,0.6190476190476191,0.0,0.03940886699507389
2023-2025,PORT WASHINGTON U F S,GUGGENHEIM ELEM SCHOOL,Nassau,Public School,280404030002,https://www.portnet.org/,35.0,0.0,0.0,48.0,Yes,31,4,Yes,Yes,Ongoing,POPLAR PL,PT WASHINGTON,NY,11050,07/28/2025,,,GUGGENHEIM  SCHOOL,,85.0,487.0,0.17453798767967146,10.76,0.0,0.11293634496919917,0.01026694045174538,0.23203285420944558,0.5749486652977412,0.004106776180698152,0.06570841889117043
2023-2025,PORT WASHINGTON U F S,JOHN J DALY ELEM SCHOOL,Nassau,Public School,280404030005,https://www.portnet.org/,33.0,0.0,0.0,34.0,Yes,33,0,Yes,Yes,Ongoing,36 ROCKWOOD AVE,PT WASHINGTON,NY,11050,07/28/2025,,,JOHN DALY  SCHOOL,,60.0,499.0,0.12024048096192384,13.08,0.004008016032064128,0.0841683366733467,0.03807615230460922,0.23647294589178355,0.5731462925851704,0.0,0.06212424849699399
2023-2025,PORT WASHINGTON U F S,JOHN PHILIP SOUSA J H S,Nassau,Public School,280404030007,https://www.portnet.org/,35.0,0.0,0.0,35.0,Yes,33,2,Yes,Yes,Ongoing,101 SANDS POINT RD,PT WASHINGTON,NY,11050,07/22/2025,,,JOHN PHILIP SOUSA S,,62.0,533.0,0.11632270168855535,11.14,0.005628517823639775,0.09943714821763602,0.005628517823639775,0.17823639774859287,0.651031894934334,0.0,0.0600375234521576
2023-2025,PORT WASHINGTON U F S,MANORHAVEN ELEM SCHOOL,Nassau,Public School,280404030004,https://www.portnet.org/,45.0,0.0,0.0,52.0,Yes,42,3,Yes,Yes,Ongoing,MOREWOOD OAKS,PT WASHINGTON,NY,11050,07/22/2025,,,MANORHAVEN  SCHOOL,,131.0,490.0,0.2673469387755102,10.52,0.0,0.12857142857142856,0.014285714285714285,0.3163265306122449,0.5020408163265306,0.0,0.03877551020408163
2023-2025,PORT WASHINGTON U F S,PAUL D SCHREIBER S H S,Nassau,Public School,280404030009,https://www.portnet.org/,94.0,0.0,0.0,94.0,Yes,90,4,Yes,Yes,Ongoing,101 CAMPUS DR,PT WASHINGTON,NY,11050,07/22/2025,,,PAUL SCHREIBER S,,326.0,1614.0,0.20198265179677818,12.47,0.0,0.09975216852540272,0.009913258983890954,0.24845105328376704,0.5985130111524164,0.0,0.04337050805452292
2023-2025,PORT WASHINGTON U F S,SOUTH SALEM ES,Nassau,Public School,280404030006,https://www.portnet.org/,19.0,0.0,0.0,19.0,Yes,19,0,Yes,,,10 NEWBURY RD,PORT WASHINGTON,NY,11050,07/22/2025,,,SOUTH SALEM,,49.0,436.0,0.11238532110091744,11.69,0.0022935779816513763,0.08486238532110092,0.0022935779816513763,0.13990825688073394,0.7201834862385321,0.0,0.05045871559633028
2023-2025,PORTVILLE CENTRAL SCHOOL DISTRICT,PORTVILLE ES,Cattaraugus,Public School,042901040001,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/560/Portville_Central_School/5016870/2024-2025_Water_Lead_Testing_Results.pdf,61.0,0.0,61.0,0.0,Yes,59,2,Yes,Yes,Ongoing,ELM ST,PORTVILLE,NY,14770,11/15/2024,,,PORTVILLE,,254.0,534.0,0.4756554307116105,12.77,0.0,0.003745318352059925,0.0149812734082397,0.03932584269662921,0.8895131086142322,0.0,0.052434456928838954
2023-2025,PORTVILLE CENTRAL SCHOOL DISTRICT,PORTVILLE JSHS,Cattaraugus,Public School,042901040002,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/560/Portville_Central_School/5016870/2024-2025_Water_Lead_Testing_Results.pdf,117.0,0.0,117.0,0.0,Yes,117,0,Yes,,,500 ELM ST,PORTVILLE,NY,14770,11/15/2024,,,PORTVILLE JSHS,,254.0,534.0,0.4756554307116105,12.77,0.0,0.003745318352059925,0.0149812734082397,0.03932584269662921,0.8895131086142322,0.0,0.052434456928838954
